Dealer ID,Registration Date,Bidding Date,No. of Cars Bids,No. of Cars Won
38810,2016-10-24,16/7/2020,0,0
38810,2016-10-24,17/7/2020,18,4
38810,2016-10-24,18/7/2020,23,6
38810,2016-10-24,19/7/2020,24,4
38810,2016-10-24,20/7/2020,12,1
38810,2016-10-24,21/7/2020,15,2
38810,2016-10-24,22/7/2020,17,1
38810,2016-10-24,23/7/2020,22,1
38810,2016-10-24,24/7/2020,10,0
38810,2016-10-24,25/7/2020,15,1
38810,2016-10-24,26/7/2020,4,1
38810,2016-10-24,27/7/2020,20,0
38810,2016-10-24,28/7/2020,29,2
38810,2016-10-24,29/7/2020,12,2
38810,2016-10-24,30/7/2020,13,1
38810,2016-10-24,2/8/2020,6,2
38810,2016-10-24,3/8/2020,4,0
38810,2016-10-24,4/8/2020,4,0
38810,2016-10-24,5/8/2020,16,0
38810,2016-10-24,6/8/2020,7,1
38810,2016-10-24,7/8/2020,9,1
38810,2016-10-24,8/8/2020,3,0
38810,2016-10-24,9/8/2020,6,1
38810,2016-10-24,10/8/2020,24,0
38810,2016-10-24,12/8/2020,7,1
38810,2016-10-24,13/8/2020,17,5
38810,2016-10-24,14/8/2020,18,1
38810,2016-10-24,15/8/2020,13,0
38810,2016-10-24,16/8/2020,13,3
38810,2016-10-24,17/8/2020,5,1
38810,2016-10-24,19/8/2020,2,0
38810,2016-10-24,20/8/2020,25,2
38810,2016-10-24,21/8/2020,11,2
38810,2016-10-24,22/8/2020,13,1
38810,2016-10-24,23/8/2020,21,1
38810,2016-10-24,24/8/2020,9,1
38810,2016-10-24,25/8/2020,16,1
38810,2016-10-24,26/8/2020,14,1
38810,2016-10-24,27/8/2020,0,0
38810,2016-10-24,28/8/2020,11,2
38810,2016-10-24,29/8/2020,7,0
38810,2016-10-24,30/8/2020,25,2
38810,2016-10-24,31/8/2020,6,1
38810,2016-10-24,1/9/2020,4,0
38810,2016-10-24,2/9/2020,18,0
38810,2016-10-24,3/9/2020,22,3
38810,2016-10-24,4/9/2020,18,5
38810,2016-10-24,5/9/2020,15,2
38810,2016-10-24,6/9/2020,3,0
38810,2016-10-24,8/9/2020,19,0
38810,2016-10-24,9/9/2020,10,3
38810,2016-10-24,10/9/2020,10,0
38810,2016-10-24,12/9/2020,10,0
38810,2016-10-24,14/9/2020,5,2
38810,2016-10-24,15/9/2020,9,0
38810,2016-10-24,16/9/2020,5,1
38810,2016-10-24,17/9/2020,29,9
38810,2016-10-24,18/9/2020,16,2
38810,2016-10-24,19/9/2020,15,0
38810,2016-10-24,20/9/2020,14,0
38810,2016-10-24,21/9/2020,13,2
38810,2016-10-24,22/9/2020,5,0
38810,2016-10-24,23/9/2020,20,3
38810,2016-10-24,24/9/2020,20,5
38810,2016-10-24,25/9/2020,26,3
38810,2016-10-24,26/9/2020,28,2
38810,2016-10-24,27/9/2020,25,7
38810,2016-10-24,28/9/2020,15,1
38810,2016-10-24,29/9/2020,0,0
38810,2016-10-24,30/9/2020,8,0
38810,2016-10-24,1/10/2020,26,5
38810,2016-10-24,2/10/2020,4,0
38810,2016-10-24,3/10/2020,30,9
38810,2016-10-24,4/10/2020,5,1
38810,2016-10-24,5/10/2020,9,0
38810,2016-10-24,6/10/2020,0,0
38810,2016-10-24,7/10/2020,21,4
38810,2016-10-24,8/10/2020,3,0
38810,2016-10-24,9/10/2020,21,2
38810,2016-10-24,10/10/2020,31,2
38810,2016-10-24,11/10/2020,20,4
38810,2016-10-24,12/10/2020,47,6
38810,2016-10-24,13/10/2020,18,2
38810,2016-10-24,14/10/2020,34,6
38810,2016-10-24,15/10/2020,31,6
38810,2016-10-24,16/10/2020,11,1
38810,2016-10-24,17/10/2020,4,1
38810,2016-10-24,18/10/2020,5,0
38810,2016-10-24,19/10/2020,0,0
38810,2016-10-24,20/10/2020,12,0
38810,2016-10-24,21/10/2020,1,0
38810,2016-10-24,22/10/2020,0,0
38810,2016-10-24,23/10/2020,11,1
38810,2016-10-24,24/10/2020,7,2
38810,2016-10-24,25/10/2020,16,5
38810,2016-10-24,26/10/2020,22,1
38810,2016-10-24,27/10/2020,12,1
38810,2016-10-24,28/10/2020,10,1
38810,2016-10-24,29/10/2020,21,4
38810,2016-10-24,30/10/2020,28,9
38810,2016-10-24,31/10/2020,37,10
38810,2016-10-24,1/11/2020,7,2
38810,2016-10-24,2/11/2020,15,3
38810,2016-10-24,3/11/2020,26,2
38810,2016-10-24,4/11/2020,28,4
38810,2016-10-24,5/11/2020,2,0
38810,2016-10-24,6/11/2020,35,5
38810,2016-10-24,7/11/2020,10,0
38810,2016-10-24,8/11/2020,2,0
38810,2016-10-24,9/11/2020,22,2
38810,2016-10-24,10/11/2020,14,2
38810,2016-10-24,11/11/2020,4,2
38810,2016-10-24,12/11/2020,11,0
38810,2016-10-24,13/11/2020,25,7
38810,2016-10-24,14/11/2020,10,3
38810,2016-10-24,15/11/2020,3,0
38810,2016-10-24,17/11/2020,11,2
38810,2016-10-24,19/11/2020,5,0
38810,2016-10-24,20/11/2020,0,0
38810,2016-10-24,22/11/2020,1,0
38810,2016-10-24,23/11/2020,2,0
38810,2016-10-24,25/11/2020,0,0
38810,2016-10-24,26/11/2020,14,2
38810,2016-10-24,27/11/2020,4,1
38810,2016-10-24,28/11/2020,4,0
38810,2016-10-24,29/11/2020,1,0
38810,2016-10-24,30/11/2020,3,1
49710,2016-11-18,1/6/2020,3,0
49710,2016-11-18,2/6/2020,5,0
49710,2016-11-18,3/6/2020,4,1
49710,2016-11-18,4/6/2020,5,0
49710,2016-11-18,5/6/2020,5,0
49710,2016-11-18,8/6/2020,2,0
49710,2016-11-18,9/6/2020,2,0
49710,2016-11-18,10/6/2020,6,0
49710,2016-11-18,12/6/2020,8,1
49710,2016-11-18,14/6/2020,1,0
49710,2016-11-18,15/6/2020,2,1
49710,2016-11-18,16/6/2020,1,0
49710,2016-11-18,17/6/2020,2,0
49710,2016-11-18,18/6/2020,4,1
49710,2016-11-18,19/6/2020,3,1
49710,2016-11-18,20/6/2020,6,0
49710,2016-11-18,21/6/2020,3,0
49710,2016-11-18,22/6/2020,0,0
49710,2016-11-18,23/6/2020,7,2
49710,2016-11-18,24/6/2020,8,1
49710,2016-11-18,25/6/2020,4,0
49710,2016-11-18,26/6/2020,8,1
49710,2016-11-18,27/6/2020,6,2
49710,2016-11-18,28/6/2020,1,1
49710,2016-11-18,29/6/2020,4,1
49710,2016-11-18,30/6/2020,8,1
49710,2016-11-18,1/7/2020,5,1
49710,2016-11-18,2/7/2020,3,0
49710,2016-11-18,3/7/2020,9,3
49710,2016-11-18,5/7/2020,2,1
49710,2016-11-18,7/7/2020,3,0
49710,2016-11-18,8/7/2020,4,0
49710,2016-11-18,9/7/2020,8,0
49710,2016-11-18,10/7/2020,2,0
49710,2016-11-18,11/7/2020,6,2
49710,2016-11-18,12/7/2020,3,0
49710,2016-11-18,13/7/2020,6,1
49710,2016-11-18,14/7/2020,11,3
49710,2016-11-18,15/7/2020,18,4
49710,2016-11-18,16/7/2020,15,0
49710,2016-11-18,17/7/2020,13,0
49710,2016-11-18,18/7/2020,11,0
49710,2016-11-18,20/7/2020,4,0
49710,2016-11-18,21/7/2020,7,1
49710,2016-11-18,22/7/2020,8,1
49710,2016-11-18,23/7/2020,2,0
49710,2016-11-18,24/7/2020,9,2
49710,2016-11-18,25/7/2020,7,0
49710,2016-11-18,26/7/2020,3,0
49710,2016-11-18,27/7/2020,3,0
49710,2016-11-18,28/7/2020,2,0
49710,2016-11-18,29/7/2020,5,0
49710,2016-11-18,30/7/2020,17,2
49710,2016-11-18,1/8/2020,5,0
49710,2016-11-18,2/8/2020,4,0
49710,2016-11-18,3/8/2020,2,1
49710,2016-11-18,4/8/2020,6,1
49710,2016-11-18,5/8/2020,8,0
49710,2016-11-18,6/8/2020,9,0
49710,2016-11-18,7/8/2020,5,1
49710,2016-11-18,8/8/2020,14,2
49710,2016-11-18,9/8/2020,1,0
49710,2016-11-18,10/8/2020,4,0
49710,2016-11-18,11/8/2020,14,2
49710,2016-11-18,12/8/2020,6,1
49710,2016-11-18,13/8/2020,14,0
49710,2016-11-18,14/8/2020,11,2
49710,2016-11-18,15/8/2020,13,3
49710,2016-11-18,16/8/2020,1,0
49710,2016-11-18,17/8/2020,2,0
49710,2016-11-18,18/8/2020,5,0
49710,2016-11-18,19/8/2020,4,0
49710,2016-11-18,20/8/2020,5,1
49710,2016-11-18,21/8/2020,11,0
49710,2016-11-18,22/8/2020,5,0
49710,2016-11-18,23/8/2020,2,0
49710,2016-11-18,24/8/2020,6,1
49710,2016-11-18,25/8/2020,5,1
49710,2016-11-18,26/8/2020,11,0
49710,2016-11-18,27/8/2020,3,1
49710,2016-11-18,29/8/2020,7,2
49710,2016-11-18,30/8/2020,1,0
49710,2016-11-18,31/8/2020,3,1
49710,2016-11-18,1/9/2020,4,1
49710,2016-11-18,2/9/2020,6,0
49710,2016-11-18,3/9/2020,2,0
49710,2016-11-18,4/9/2020,4,0
49710,2016-11-18,5/9/2020,10,1
49710,2016-11-18,6/9/2020,1,0
49710,2016-11-18,7/9/2020,2,1
49710,2016-11-18,8/9/2020,4,1
49710,2016-11-18,9/9/2020,5,0
49710,2016-11-18,10/9/2020,9,0
49710,2016-11-18,11/9/2020,9,0
49710,2016-11-18,12/9/2020,12,1
49710,2016-11-18,13/9/2020,1,0
49710,2016-11-18,14/9/2020,14,4
49710,2016-11-18,15/9/2020,11,1
49710,2016-11-18,16/9/2020,6,0
49710,2016-11-18,17/9/2020,2,0
49710,2016-11-18,18/9/2020,5,3
49710,2016-11-18,19/9/2020,7,0
49710,2016-11-18,20/9/2020,4,0
49710,2016-11-18,21/9/2020,13,0
49710,2016-11-18,22/9/2020,9,1
49710,2016-11-18,23/9/2020,10,0
49710,2016-11-18,24/9/2020,5,1
49710,2016-11-18,25/9/2020,7,0
49710,2016-11-18,26/9/2020,14,2
49710,2016-11-18,27/9/2020,6,0
49710,2016-11-18,28/9/2020,11,0
49710,2016-11-18,29/9/2020,9,1
49710,2016-11-18,30/9/2020,5,1
49710,2016-11-18,1/10/2020,10,2
49710,2016-11-18,2/10/2020,20,2
49710,2016-11-18,3/10/2020,2,0
49710,2016-11-18,5/10/2020,4,1
49710,2016-11-18,6/10/2020,5,1
49710,2016-11-18,7/10/2020,6,1
49710,2016-11-18,8/10/2020,4,0
49710,2016-11-18,9/10/2020,12,2
49710,2016-11-18,10/10/2020,16,3
49710,2016-11-18,11/10/2020,4,1
49710,2016-11-18,12/10/2020,10,3
49710,2016-11-18,13/10/2020,3,1
49710,2016-11-18,14/10/2020,0,0
49710,2016-11-18,15/10/2020,11,0
49710,2016-11-18,16/10/2020,10,0
49710,2016-11-18,17/10/2020,4,0
49710,2016-11-18,18/10/2020,2,0
49710,2016-11-18,19/10/2020,7,1
49710,2016-11-18,20/10/2020,3,0
49710,2016-11-18,21/10/2020,4,0
49710,2016-11-18,22/10/2020,8,1
49710,2016-11-18,23/10/2020,19,3
49710,2016-11-18,24/10/2020,11,2
49710,2016-11-18,25/10/2020,3,0
49710,2016-11-18,26/10/2020,10,1
49710,2016-11-18,27/10/2020,18,1
49710,2016-11-18,28/10/2020,2,0
49710,2016-11-18,29/10/2020,11,0
49710,2016-11-18,30/10/2020,9,3
49710,2016-11-18,31/10/2020,4,1
49710,2016-11-18,1/11/2020,14,2
49710,2016-11-18,2/11/2020,10,3
49710,2016-11-18,3/11/2020,8,2
49710,2016-11-18,4/11/2020,5,0
49710,2016-11-18,5/11/2020,10,2
49710,2016-11-18,6/11/2020,5,1
49710,2016-11-18,7/11/2020,9,2
49710,2016-11-18,8/11/2020,8,2
49710,2016-11-18,10/11/2020,20,8
49710,2016-11-18,11/11/2020,16,3
49710,2016-11-18,12/11/2020,12,4
49710,2016-11-18,13/11/2020,22,5
49710,2016-11-18,14/11/2020,19,3
49710,2016-11-18,15/11/2020,9,4
49710,2016-11-18,16/11/2020,11,0
49710,2016-11-18,17/11/2020,1,1
49710,2016-11-18,18/11/2020,5,1
49710,2016-11-18,19/11/2020,10,0
49710,2016-11-18,20/11/2020,5,0
49710,2016-11-18,21/11/2020,3,1
49710,2016-11-18,22/11/2020,6,3
49710,2016-11-18,23/11/2020,2,0
49710,2016-11-18,24/11/2020,9,0
49710,2016-11-18,25/11/2020,7,0
49710,2016-11-18,26/11/2020,6,2
49710,2016-11-18,27/11/2020,16,6
49710,2016-11-18,28/11/2020,8,2
49710,2016-11-18,29/11/2020,9,1
49710,2016-11-18,30/11/2020,4,1
85610,2017-08-07,1/6/2020,7,1
85610,2017-08-07,2/6/2020,7,1
85610,2017-08-07,3/6/2020,7,5
85610,2017-08-07,4/6/2020,8,2
85610,2017-08-07,5/6/2020,12,5
85610,2017-08-07,6/6/2020,1,1
85610,2017-08-07,7/6/2020,1,0
85610,2017-08-07,8/6/2020,1,1
85610,2017-08-07,9/6/2020,4,1
85610,2017-08-07,10/6/2020,17,2
85610,2017-08-07,11/6/2020,17,7
85610,2017-08-07,12/6/2020,8,3
85610,2017-08-07,13/6/2020,5,1
85610,2017-08-07,15/6/2020,9,2
85610,2017-08-07,16/6/2020,11,5
85610,2017-08-07,17/6/2020,23,3
85610,2017-08-07,18/6/2020,15,5
85610,2017-08-07,19/6/2020,4,1
85610,2017-08-07,20/6/2020,6,3
85610,2017-08-07,21/6/2020,5,0
85610,2017-08-07,22/6/2020,13,6
85610,2017-08-07,23/6/2020,18,6
85610,2017-08-07,24/6/2020,15,3
85610,2017-08-07,25/6/2020,12,1
85610,2017-08-07,26/6/2020,11,0
85610,2017-08-07,27/6/2020,15,2
85610,2017-08-07,28/6/2020,8,1
85610,2017-08-07,29/6/2020,16,1
85610,2017-08-07,30/6/2020,22,5
85610,2017-08-07,1/7/2020,31,7
85610,2017-08-07,2/7/2020,11,3
85610,2017-08-07,3/7/2020,6,2
85610,2017-08-07,4/7/2020,2,2
85610,2017-08-07,6/7/2020,7,3
85610,2017-08-07,7/7/2020,15,3
85610,2017-08-07,8/7/2020,17,2
85610,2017-08-07,9/7/2020,8,4
85610,2017-08-07,10/7/2020,4,2
85610,2017-08-07,11/7/2020,2,1
85610,2017-08-07,12/7/2020,5,1
85610,2017-08-07,13/7/2020,7,2
85610,2017-08-07,14/7/2020,6,4
85610,2017-08-07,15/7/2020,11,1
85610,2017-08-07,16/7/2020,8,1
85610,2017-08-07,17/7/2020,4,0
85610,2017-08-07,18/7/2020,1,0
85610,2017-08-07,19/7/2020,8,4
85610,2017-08-07,20/7/2020,10,1
85610,2017-08-07,21/7/2020,16,6
85610,2017-08-07,22/7/2020,11,4
85610,2017-08-07,23/7/2020,12,4
85610,2017-08-07,24/7/2020,4,1
85610,2017-08-07,25/7/2020,12,2
85610,2017-08-07,27/7/2020,3,1
85610,2017-08-07,28/7/2020,8,1
85610,2017-08-07,29/7/2020,3,0
85610,2017-08-07,30/7/2020,5,0
85610,2017-08-07,1/8/2020,1,0
85610,2017-08-07,2/8/2020,5,1
85610,2017-08-07,3/8/2020,0,0
85610,2017-08-07,4/8/2020,19,5
85610,2017-08-07,5/8/2020,13,4
85610,2017-08-07,6/8/2020,8,2
85610,2017-08-07,7/8/2020,3,1
85610,2017-08-07,8/8/2020,3,1
85610,2017-08-07,10/8/2020,5,2
85610,2017-08-07,11/8/2020,6,3
85610,2017-08-07,12/8/2020,1,1
85610,2017-08-07,13/8/2020,10,2
85610,2017-08-07,14/8/2020,9,3
85610,2017-08-07,15/8/2020,3,2
85610,2017-08-07,16/8/2020,1,0
85610,2017-08-07,17/8/2020,7,1
85610,2017-08-07,18/8/2020,2,2
85610,2017-08-07,19/8/2020,10,1
85610,2017-08-07,20/8/2020,14,2
85610,2017-08-07,21/8/2020,10,2
85610,2017-08-07,22/8/2020,14,1
85610,2017-08-07,23/8/2020,20,4
85610,2017-08-07,25/8/2020,5,2
85610,2017-08-07,26/8/2020,8,2
85610,2017-08-07,27/8/2020,10,1
85610,2017-08-07,28/8/2020,10,2
85610,2017-08-07,29/8/2020,11,5
85610,2017-08-07,30/8/2020,6,2
85610,2017-08-07,31/8/2020,3,1
85610,2017-08-07,1/9/2020,6,2
85610,2017-08-07,2/9/2020,12,2
85610,2017-08-07,3/9/2020,6,2
85610,2017-08-07,4/9/2020,17,4
85610,2017-08-07,5/9/2020,6,3
85610,2017-08-07,6/9/2020,5,0
85610,2017-08-07,7/9/2020,6,3
85610,2017-08-07,8/9/2020,4,2
85610,2017-08-07,9/9/2020,14,3
85610,2017-08-07,10/9/2020,8,3
85610,2017-08-07,11/9/2020,2,1
85610,2017-08-07,12/9/2020,12,5
85610,2017-08-07,13/9/2020,2,2
85610,2017-08-07,14/9/2020,3,2
85610,2017-08-07,15/9/2020,5,1
85610,2017-08-07,16/9/2020,2,2
85610,2017-08-07,17/9/2020,2,1
85610,2017-08-07,18/9/2020,2,1
85610,2017-08-07,20/9/2020,11,2
85610,2017-08-07,21/9/2020,10,4
85610,2017-08-07,22/9/2020,7,2
85610,2017-08-07,23/9/2020,8,3
85610,2017-08-07,24/9/2020,8,3
85610,2017-08-07,25/9/2020,0,0
85610,2017-08-07,26/9/2020,3,1
85610,2017-08-07,27/9/2020,6,2
85610,2017-08-07,28/9/2020,16,4
85610,2017-08-07,29/9/2020,15,7
85610,2017-08-07,30/9/2020,13,5
85610,2017-08-07,1/10/2020,12,4
85610,2017-08-07,2/10/2020,4,0
85610,2017-08-07,3/10/2020,4,2
85610,2017-08-07,5/10/2020,3,0
85610,2017-08-07,6/10/2020,11,6
85610,2017-08-07,7/10/2020,12,3
85610,2017-08-07,8/10/2020,2,0
85610,2017-08-07,9/10/2020,18,8
85610,2017-08-07,10/10/2020,5,2
85610,2017-08-07,11/10/2020,5,2
85610,2017-08-07,12/10/2020,16,5
85610,2017-08-07,13/10/2020,23,5
85610,2017-08-07,14/10/2020,13,4
85610,2017-08-07,15/10/2020,8,3
85610,2017-08-07,16/10/2020,16,4
85610,2017-08-07,17/10/2020,8,1
85610,2017-08-07,18/10/2020,5,1
85610,2017-08-07,19/10/2020,14,6
85610,2017-08-07,20/10/2020,7,4
85610,2017-08-07,21/10/2020,11,5
85610,2017-08-07,22/10/2020,19,3
85610,2017-08-07,23/10/2020,11,1
85610,2017-08-07,24/10/2020,12,4
85610,2017-08-07,25/10/2020,10,5
85610,2017-08-07,26/10/2020,19,4
85610,2017-08-07,27/10/2020,15,1
85610,2017-08-07,28/10/2020,23,9
85610,2017-08-07,29/10/2020,12,1
85610,2017-08-07,30/10/2020,21,7
85610,2017-08-07,31/10/2020,23,4
85610,2017-08-07,1/11/2020,2,1
85610,2017-08-07,2/11/2020,6,3
85610,2017-08-07,3/11/2020,3,2
85610,2017-08-07,4/11/2020,3,2
85610,2017-08-07,5/11/2020,17,5
85610,2017-08-07,6/11/2020,0,0
85610,2017-08-07,7/11/2020,1,0
85610,2017-08-07,8/11/2020,6,3
85610,2017-08-07,9/11/2020,13,5
85610,2017-08-07,10/11/2020,14,4
85610,2017-08-07,11/11/2020,17,8
85610,2017-08-07,12/11/2020,25,5
85610,2017-08-07,13/11/2020,14,6
85610,2017-08-07,14/11/2020,3,1
85610,2017-08-07,15/11/2020,6,2
85610,2017-08-07,16/11/2020,3,0
85610,2017-08-07,17/11/2020,6,1
85610,2017-08-07,18/11/2020,14,6
85610,2017-08-07,19/11/2020,10,5
85610,2017-08-07,20/11/2020,6,3
85610,2017-08-07,21/11/2020,16,4
85610,2017-08-07,22/11/2020,13,7
85610,2017-08-07,23/11/2020,38,14
85610,2017-08-07,24/11/2020,9,2
85610,2017-08-07,25/11/2020,20,10
85610,2017-08-07,26/11/2020,13,5
85610,2017-08-07,27/11/2020,11,4
85610,2017-08-07,28/11/2020,14,9
85610,2017-08-07,30/11/2020,3,2
87510,2017-08-18,1/6/2020,2,2
87510,2017-08-18,2/6/2020,1,0
87510,2017-08-18,3/6/2020,5,1
87510,2017-08-18,4/6/2020,5,0
87510,2017-08-18,5/6/2020,3,0
87510,2017-08-18,7/6/2020,1,0
87510,2017-08-18,12/6/2020,0,0
87510,2017-08-18,15/6/2020,1,0
87510,2017-08-18,18/6/2020,6,0
87510,2017-08-18,19/6/2020,1,0
87510,2017-08-18,22/6/2020,2,1
87510,2017-08-18,23/6/2020,2,0
87510,2017-08-18,24/6/2020,4,0
87510,2017-08-18,25/6/2020,7,1
87510,2017-08-18,26/6/2020,6,0
87510,2017-08-18,28/6/2020,1,0
87510,2017-08-18,29/6/2020,3,0
87510,2017-08-18,30/6/2020,12,1
87510,2017-08-18,1/7/2020,5,0
87510,2017-08-18,2/7/2020,1,1
87510,2017-08-18,3/7/2020,1,0
87510,2017-08-18,4/7/2020,2,0
87510,2017-08-18,5/7/2020,1,0
87510,2017-08-18,6/7/2020,6,1
87510,2017-08-18,7/7/2020,3,0
87510,2017-08-18,8/7/2020,6,1
87510,2017-08-18,9/7/2020,4,0
87510,2017-08-18,10/7/2020,4,1
87510,2017-08-18,13/7/2020,2,0
87510,2017-08-18,14/7/2020,1,0
87510,2017-08-18,15/7/2020,13,4
87510,2017-08-18,16/7/2020,13,2
87510,2017-08-18,17/7/2020,9,1
87510,2017-08-18,18/7/2020,10,0
87510,2017-08-18,20/7/2020,9,1
87510,2017-08-18,21/7/2020,3,0
87510,2017-08-18,22/7/2020,14,4
87510,2017-08-18,23/7/2020,19,4
87510,2017-08-18,24/7/2020,18,6
87510,2017-08-18,25/7/2020,1,0
87510,2017-08-18,26/7/2020,6,1
87510,2017-08-18,27/7/2020,8,0
87510,2017-08-18,28/7/2020,14,2
87510,2017-08-18,29/7/2020,7,1
87510,2017-08-18,30/7/2020,9,1
87510,2017-08-18,1/8/2020,6,0
87510,2017-08-18,2/8/2020,3,1
87510,2017-08-18,3/8/2020,9,1
87510,2017-08-18,4/8/2020,11,3
87510,2017-08-18,5/8/2020,15,2
87510,2017-08-18,6/8/2020,9,0
87510,2017-08-18,7/8/2020,10,1
87510,2017-08-18,8/8/2020,2,0
87510,2017-08-18,9/8/2020,1,0
87510,2017-08-18,10/8/2020,10,1
87510,2017-08-18,11/8/2020,11,0
87510,2017-08-18,12/8/2020,5,0
87510,2017-08-18,13/8/2020,2,1
87510,2017-08-18,14/8/2020,2,0
87510,2017-08-18,15/8/2020,9,0
87510,2017-08-18,17/8/2020,11,1
87510,2017-08-18,18/8/2020,4,1
87510,2017-08-18,19/8/2020,3,0
87510,2017-08-18,21/8/2020,8,1
87510,2017-08-18,22/8/2020,8,3
87510,2017-08-18,23/8/2020,5,0
87510,2017-08-18,24/8/2020,2,0
87510,2017-08-18,25/8/2020,2,1
87510,2017-08-18,26/8/2020,8,0
87510,2017-08-18,27/8/2020,15,2
87510,2017-08-18,28/8/2020,8,0
87510,2017-08-18,29/8/2020,15,1
87510,2017-08-18,30/8/2020,2,0
87510,2017-08-18,31/8/2020,10,2
87510,2017-08-18,1/9/2020,7,1
87510,2017-08-18,2/9/2020,5,0
87510,2017-08-18,3/9/2020,13,2
87510,2017-08-18,4/9/2020,5,0
87510,2017-08-18,5/9/2020,14,0
87510,2017-08-18,7/9/2020,9,0
87510,2017-08-18,8/9/2020,3,1
87510,2017-08-18,9/9/2020,12,3
87510,2017-08-18,10/9/2020,9,2
87510,2017-08-18,11/9/2020,8,1
87510,2017-08-18,12/9/2020,15,4
87510,2017-08-18,13/9/2020,14,1
87510,2017-08-18,14/9/2020,4,1
87510,2017-08-18,15/9/2020,14,3
87510,2017-08-18,16/9/2020,4,0
87510,2017-08-18,17/9/2020,3,0
87510,2017-08-18,18/9/2020,8,0
87510,2017-08-18,19/9/2020,9,0
87510,2017-08-18,21/9/2020,4,0
87510,2017-08-18,22/9/2020,15,3
87510,2017-08-18,23/9/2020,5,0
87510,2017-08-18,24/9/2020,15,0
87510,2017-08-18,25/9/2020,3,2
87510,2017-08-18,26/9/2020,20,3
87510,2017-08-18,27/9/2020,5,0
87510,2017-08-18,28/9/2020,12,1
87510,2017-08-18,29/9/2020,18,5
87510,2017-08-18,30/9/2020,19,4
87510,2017-08-18,1/10/2020,13,2
87510,2017-08-18,2/10/2020,23,0
87510,2017-08-18,3/10/2020,22,4
87510,2017-08-18,4/10/2020,9,0
87510,2017-08-18,5/10/2020,10,1
87510,2017-08-18,6/10/2020,15,1
87510,2017-08-18,7/10/2020,17,3
87510,2017-08-18,8/10/2020,12,1
87510,2017-08-18,9/10/2020,13,1
87510,2017-08-18,10/10/2020,7,0
87510,2017-08-18,11/10/2020,9,0
87510,2017-08-18,12/10/2020,18,2
87510,2017-08-18,13/10/2020,16,1
87510,2017-08-18,14/10/2020,2,0
87510,2017-08-18,15/10/2020,13,1
87510,2017-08-18,16/10/2020,9,1
87510,2017-08-18,17/10/2020,13,0
87510,2017-08-18,18/10/2020,1,0
87510,2017-08-18,19/10/2020,12,1
87510,2017-08-18,20/10/2020,7,0
87510,2017-08-18,21/10/2020,14,0
87510,2017-08-18,22/10/2020,12,1
87510,2017-08-18,23/10/2020,14,1
87510,2017-08-18,24/10/2020,6,0
87510,2017-08-18,25/10/2020,2,0
87510,2017-08-18,26/10/2020,33,2
87510,2017-08-18,27/10/2020,9,2
87510,2017-08-18,28/10/2020,11,1
87510,2017-08-18,29/10/2020,37,6
87510,2017-08-18,30/10/2020,14,3
87510,2017-08-18,31/10/2020,25,3
87510,2017-08-18,1/11/2020,16,0
87510,2017-08-18,2/11/2020,10,0
87510,2017-08-18,3/11/2020,3,0
87510,2017-08-18,4/11/2020,18,0
87510,2017-08-18,5/11/2020,16,0
87510,2017-08-18,6/11/2020,8,0
87510,2017-08-18,7/11/2020,10,2
87510,2017-08-18,8/11/2020,5,1
87510,2017-08-18,9/11/2020,10,0
87510,2017-08-18,10/11/2020,14,3
87510,2017-08-18,11/11/2020,13,0
87510,2017-08-18,12/11/2020,19,1
87510,2017-08-18,13/11/2020,7,0
87510,2017-08-18,14/11/2020,13,1
87510,2017-08-18,15/11/2020,5,0
87510,2017-08-18,16/11/2020,6,2
87510,2017-08-18,17/11/2020,3,3
87510,2017-08-18,18/11/2020,17,4
87510,2017-08-18,19/11/2020,13,1
87510,2017-08-18,20/11/2020,14,1
87510,2017-08-18,21/11/2020,12,0
87510,2017-08-18,22/11/2020,2,0
87510,2017-08-18,23/11/2020,12,1
87510,2017-08-18,24/11/2020,5,1
87510,2017-08-18,25/11/2020,15,2
87510,2017-08-18,26/11/2020,19,3
87510,2017-08-18,27/11/2020,4,0
87510,2017-08-18,28/11/2020,3,0
87510,2017-08-18,30/11/2020,10,3
95210,2017-10-24,3/6/2020,0,0
95210,2017-10-24,4/6/2020,3,2
95210,2017-10-24,6/6/2020,3,2
95210,2017-10-24,7/6/2020,3,2
95210,2017-10-24,9/6/2020,2,1
95210,2017-10-24,10/6/2020,1,1
95210,2017-10-24,11/6/2020,6,2
95210,2017-10-24,12/6/2020,6,2
95210,2017-10-24,13/6/2020,2,0
95210,2017-10-24,14/6/2020,9,5
95210,2017-10-24,15/6/2020,13,6
95210,2017-10-24,16/6/2020,11,9
95210,2017-10-24,17/6/2020,13,2
95210,2017-10-24,18/6/2020,14,3
95210,2017-10-24,19/6/2020,8,2
95210,2017-10-24,20/6/2020,5,3
95210,2017-10-24,22/6/2020,14,2
95210,2017-10-24,23/6/2020,19,8
95210,2017-10-24,24/6/2020,14,3
95210,2017-10-24,25/6/2020,20,4
95210,2017-10-24,26/6/2020,29,5
95210,2017-10-24,27/6/2020,9,1
95210,2017-10-24,28/6/2020,13,3
95210,2017-10-24,29/6/2020,18,5
95210,2017-10-24,30/6/2020,15,0
95210,2017-10-24,1/7/2020,15,3
95210,2017-10-24,2/7/2020,16,5
95210,2017-10-24,3/7/2020,11,3
95210,2017-10-24,4/7/2020,5,1
